SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z,Status
1999920,0.510428,-0.001171,-0.004332,-0.859909,-0.188401,-0.489030,0.006848,0.084041,-0.034508,0.092612,0
2016586,0.510282,-0.001032,-0.004228,-0.859996,-0.192933,-0.092960,0.057393,0.082788,-0.038542,0.084635,0
2033252,0.510134,-0.000901,-0.004131,-0.860085,-0.574287,0.039893,0.121294,0.082368,-0.047717,0.092325,0
2049918,-0.509983,0.000777,0.004042,0.860175,-0.689311,0.273527,0.236974,0.079043,-0.057789,0.105232,0
2066584,0.509833,-0.000659,-0.003959,-0.860264,-0.297465,0.522086,0.157916,0.070657,-0.062519,0.115442,0
2083250,0.509688,-0.000541,-0.003880,-0.860351,-0.354290,0.531251,0.127472,0.061827,-0.067004,0.123775,0
2099916,0.509545,-0.000424,-0.003805,-0.860435,0.151052,0.441237,0.044262,0.052122,-0.064671,0.123827,0
2116582,0.509404,-0.000310,-0.003736,-0.860520,0.247299,0.541615,-0.010122,0.039368,-0.060472,0.119270,0
2133248,0.509261,-0.000199,-0.003674,-0.860604,0.196381,0.465452,0.013093,0.027603,-0.055574,0.114229,0
2149914,0.509116,-0.000093,-0.003621,-0.860690,-0.187297,0.300766,0.015566,0.018351,-0.056231,0.111067,0
2166580,0.508966,0.000007,-0.003576,-0.860779,-0.041059,0.716799,-0.075386,0.003071,-0.053287,0.109806,0
2183246,0.508809,0.000101,-0.003542,-0.860872,-0.027984,0.449272,-0.136134,-0.008959,-0.048415,0.106544,0
2199912,0.508644,0.000187,-0.003520,-0.860970,-0.742876,0.403960,0.025727,-0.018418,-0.054482,0.106362,0
2216578,0.508470,0.000264,-0.003511,-0.861073,-0.717406,0.390743,-0.090837,-0.027179,-0.058833,0.113945,0
2233244,0.508283,0.000332,-0.003515,-0.861183,-0.587817,0.144237,-0.073028,-0.031169,-0.061672,0.123277,0
2249910,-0.508082,-0.000389,0.003535,0.861301,0.059615,0.192853,-0.187089,-0.039210,-0.054217,0.119728,0
2266576,0.507874,0.000436,-0.003579,-0.861424,-0.878496,-0.393353,0.012979,-0.035986,-0.060449,0.133118,0
2283242,0.507664,0.000477,-0.003651,-0.861547,-3.088695,-0.825645,0.438639,-0.021780,-0.098653,0.167538,0
2299908,0.507451,0.000510,-0.003746,-0.861672,-3.483468,-0.983143,0.672539,-0.005193,-0.141932,0.204644,0
2316574,0.507233,0.000535,-0.003858,-0.861800,-2.342553,-0.064442,0.435517,-0.010483,-0.165721,0.212466,0
2333240,0.507005,0.000553,-0.003982,-0.861934,-1.925561,0.691678,0.276476,-0.028048,-0.182366,0.220720,0
2349906,0.506767,0.000563,-0.004112,-0.862073,-1.882836,0.299462,0.196372,-0.041179,-0.199875,0.222301,0
2366572,0.506516,0.000565,-0.004242,-0.862220,-1.069356,0.312848,0.082432,-0.057730,-0.206695,0.198474,0
2383238,0.506250,0.000559,-0.004368,-0.862376,0.616034,0.548808,-0.306544,-0.078565,-0.187767,0.160737,0
2399904,0.505965,0.000544,-0.004482,-0.862542,0.803502,0.424888,-0.183216,-0.093636,-0.165336,0.134378,0
2416570,0.505661,0.000521,-0.004581,-0.862720,1.059079,-0.005328,-0.062344,-0.094700,-0.140343,0.126233,0
2433236,0.505333,0.000489,-0.004657,-0.862912,1.038722,1.227259,0.067982,-0.105197,-0.114584,0.159475,0
2449902,-0.504981,-0.000449,0.004706,0.863118,1.409945,1.832614,-0.004466,-0.120098,-0.083247,0.208570,0
2466568,0.504606,0.000385,-0.004737,-0.863337,1.564818,1.594161,-0.084544,-0.132893,-0.049814,0.246116,0
2483234,0.504211,0.000291,-0.004762,-0.863567,1.799816,1.183337,-0.235466,-0.142214,-0.016852,0.263997,0
2499900,0.503798,0.000174,-0.004779,-0.863808,1.416982,0.673733,-0.248997,-0.141292,0.007515,0.286951,0
2516566,0.503367,0.000041,-0.004788,-0.864059,-0.190430,-0.069021,0.051720,-0.126188,0.005164,0.314358,0
2533232,0.502918,-0.000101,-0.004785,-0.864321,-0.214012,-0.660715,-0.157539,-0.106416,0.000919,0.325999,0
2549898,0.502451,-0.000243,-0.004770,-0.864592,0.246343,-0.449850,-0.365924,-0.092907,0.001761,0.334094,0
